date,close_mean,close_sd,open_mean,open_sd,high_mean,high_sd,low_mean,low_sd,close_lr_open_lr_cov,close_lr_high_lr_cov,close_lr_low_lr_cov,open_lr_high_lr_cov,open_lr_low_lr_cov,high_lr_low_lr_cov,change_oi,avg_atmError,ts_atr,prevOp,ttm,atmError,strike,spot,opPrice,percentage
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.0060442918333198925,1.82666206600679e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.00046904157598234294,0.009506839643120105,0.010609429767899876,0.0005291502622129181,0.00058309518948453,0.01195156893466293,20.60889929742389,0.9661538461538461,1.0143767716945207,0.02246153846153846,24,0.9623076923076923,325,312.75,6.0,1.8461538461538463
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.0060442918333198925,1.82666206600679e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.00046904157598234294,0.009506839643120105,0.010609429767899876,0.0005291502622129181,0.00058309518948453,0.01195156893466293,5.268490374873354,1.0129032258064516,1.0143767716945207,0.04629032258064516,24,1.0088709677419354,310,312.75,12.55,4.048387096774194
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.0060442918333198925,1.82666206600679e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.00046904157598234294,0.009506839643120105,0.010609429767899876,0.0005291502622129181,0.00058309518948453,0.01195156893466293,-9.918319719953326,0.9968253968253968,1.0143767716945207,0.03714285714285714,24,0.9928571428571429,315,312.75,10.0,3.1746031746031744
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.0060442918333198925,1.82666206600679e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.00046904157598234294,0.009506839643120105,0.010609429767899876,0.0005291502622129181,0.00058309518948453,0.01195156893466293,6.4642212868310285,0.98125,1.0143767716945207,0.029218749999999998,24,0.97734375,320,312.75,7.85,2.4531249999999996
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.0060442918333198925,1.82666206600679e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.00046904157598234294,0.009506839643120105,0.010609429767899876,0.0005291502622129181,0.00058309518948453,0.01195156893466293,-2.3041474654377883,1.0295081967213116,1.0143767716945207,0.05770491803278689,24,1.0254098360655737,305,312.75,15.55,5.098360655737705
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.0060442918333198925,1.82666206600679e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.00046904157598234294,0.009506839643120105,0.010609429767899876,0.0005291502622129181,0.00058309518948453,0.01195156893466293,56.52173913043478,0.98125,1.0143767716945207,0.05015625,52,0.97734375,320,312.75,14.15,4.421875
2015-01-06,-0.01531463338442999,0.019457549351237998,-0.002624052965299365,0.012258899850385677,-0.004152744974013818,0.011673882479949233,-0.013129363725645918,0.023069912812597553,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,67.45283018867924,1.0179508196721312,1.0252635681400586,0.05098360655737705,23,0.9832786885245901,305,299.9,8.6,2.819672131147541
2015-01-06,-0.01531463338442999,0.019457549351237998,-0.002624052965299365,0.012258899850385677,-0.004152744974013818,0.011673882479949233,-0.013129363725645918,0.023069912812597553,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,41.796875,1.0349166666666667,1.0252635681400586,0.06383333333333333,23,0.9996666666666666,300,299.9,11.05,3.6833333333333336
2015-01-06,-0.01531463338442999,0.019457549351237998,-0.002624052965299365,0.012258899850385677,-0.004152744974013818,0.011673882479949233,-0.013129363725645918,0.023069912812597553,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,53.897978825794034,1.0015322580645163,1.0252635681400586,0.04048387096774194,23,0.9674193548387096,310,299.9,6.65,2.145161290322581
2015-01-06,-0.01531463338442999,0.019457549351237998,-0.002624052965299365,0.012258899850385677,-0.004152744974013818,0.011673882479949233,-0.013129363725645918,0.023069912812597553,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,200.0,1.0706034482758622,1.0252635681400586,0.06396551724137932,23,1.0341379310344827,290,299.9,18.15,6.258620689655172
2015-01-06,-0.01531463338442999,0.019457549351237998,-0.002624052965299365,0.012258899850385677,-0.004152744974013818,0.011673882479949233,-0.013129363725645918,0.023069912812597553,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,12.5,1.052457627118644,1.0252635681400586,0.06559322033898306,23,1.0166101694915253,295,299.9,15.45,5.237288135593221
2015-01-06,-0.01531463338442999,0.019457549351237998,-0.002624052965299365,0.012258899850385677,-0.004152744974013818,0.011673882479949233,-0.013129363725645918,0.023069912812597553,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,30.76923076923077,1.0015322580645163,1.0252635681400586,0.07580645161290323,51,0.9674193548387096,310,299.9,13.3,4.290322580645162
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,22.22222222222222,1.0454576271186442,1.0252156754274224,0.0523728813559322,22,1.017457627118644,295,300.15,14.0,4.745762711864407
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,90.6515580736544,1.0280333333333334,1.0252156754274224,0.036833333333333336,22,1.0005,300,300.15,11.25,3.75
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,35.774647887323944,1.0111803278688525,1.0252156754274224,0.02819672131147541,22,0.9840983606557376,305,300.15,8.75,2.8688524590163933
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,16.44777986241401,0.9948709677419356,1.0252156754274224,0.02145161290322581,22,0.9682258064516128,310,300.15,6.65,2.145161290322581
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,8.333333333333332,1.0634827586206896,1.0252156754274224,0.06258620689655171,22,1.035,290,300.15,18.0,6.206896551724138
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,200.0,1.0280333333333334,1.0252156754274224,0.055,50,1.0005,300,300.15,17.3,5.7666666666666675
2015-01-07,-0.011277659052600253,0.018243866238669183,-0.010165495429722338,0.016832425032922187,-0.010081521439325725,0.014410441361861832,-0.012836028678075762,0.0199855896644567,0.01045083728703112,0.010996363035113019,0.021258174898142124,0.017330031736843415,0.01605801980320114,0.015999687496948183,505.88235294117646,0.9948709677419356,1.0252156754274224,0.04290322580645162,50,0.9682258064516128,310,300.15,13.15,4.241935483870968
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,-9.090909090909092,1.043446327683616,1.0244037580664092,0.04745762711864407,21,1.0333898305084745,295,304.85,16.0,5.423728813559322
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,-1.4248704663212435,0.9771957671957672,1.0244037580664092,0.031746031746031744,21,0.9677777777777778,315,304.85,5.7,1.8095238095238095
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,-10.99554234769688,1.0260555555555555,1.0244037580664092,0.0375,21,1.0161666666666667,300,304.85,12.8,4.2666666666666675
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,2.9001074113856067,0.9929569892473118,1.0244037580664092,0.02145161290322581,21,0.9833870967741937,310,304.85,7.65,2.467741935483871
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,-33.33333333333333,1.0260555555555555,1.0244037580664092,0.05766666666666667,49,1.0161666666666667,300,304.85,20.05,6.6833333333333345
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,32.038834951456316,0.9929569892473118,1.0244037580664092,0.04241935483870968,49,0.9833870967741937,310,304.85,14.9,4.806451612903226
2015-01-08,-0.0059146267108856065,0.019527400949964427,-0.0048265359535356826,0.018457583242250584,-0.005470976689873374,0.015847938280474757,-0.005448505935955872,0.02319139936377676,0.01500266642967176,0.01463967212747608,0.023173907741250718,0.018663333035661128,0.019763602910400725,0.01903417978269618,-7.468879668049793,1.0092349726775955,1.0244037580664092,0.028688524590163935,21,0.9995081967213115,305,304.85,10.0,3.278688524590164
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,0.9460737937559129,0.9751020408163265,1.023564941876533,0.018095238095238095,20,0.9625396825396825,315,303.2,4.9,1.5555555555555556
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,20.0,1.0412106537530266,1.023564941876533,0.05423728813559322,20,1.0277966101694915,295,303.2,13.5,4.576271186440678
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,0.5008347245409015,1.0238571428571428,1.023564941876533,0.04266666666666667,20,1.0106666666666666,300,303.2,11.35,3.783333333333333
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,14.349775784753364,1.0070725995316159,1.023564941876533,0.03278688524590164,20,0.9940983606557376,305,303.2,8.8,2.885245901639345
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,3.3402922755741122,0.9908294930875575,1.023564941876533,0.02467741935483871,20,0.9780645161290322,310,303.2,6.55,2.1129032258064515
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,4.3478260869565215,0.9751020408163265,1.023564941876533,0.059682539682539684,48,0.9625396825396825,315,303.2,11.65,3.6984126984126986
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,50.0,1.0238571428571428,1.023564941876533,0.06683333333333334,48,1.0106666666666666,300,303.2,21.0,7.000000000000001
2015-01-09,-0.0058333886900060845,0.017826922186141438,-0.0030957308758140143,0.017288158192989893,-0.00382666457806898,0.014927037037645731,-0.004733466504021955,0.02123104434520174,0.013450278807519195,0.013124785712536415,0.020735959104897946,0.017196802028284212,0.017886028066622282,0.017230496220364638,11.76470588235294,0.9908294930875575,1.023564941876533,0.04806451612903226,48,0.9780645161290322,310,303.2,13.15,4.241935483870968
2015-01-12,-0.003174222637353706,0.017743344103388507,-0.0038462079440537067,0.0161109436945074,-0.003303202488693456,0.013879106269178487,-0.004483625844473339,0.01966565214074098,0.0116957257149781,0.012381033882515628,0.019051509126575775,0.015610573339887296,0.016287418457201865,0.015758489775356013,2.1555763823805063,0.975079365079365,1.0233773421237105,0.015555555555555557,17,0.974920634920635,315,307.1,5.75,1.8253968253968256
2015-01-12,-0.003174222637353706,0.017743344103388507,-0.0038462079440537067,0.0161109436945074,-0.003303202488693456,0.013879106269178487,-0.004483625844473339,0.01966565214074098,0.0116957257149781,0.012381033882515628,0.019051509126575775,0.015610573339887296,0.016287418457201865,0.015758489775356013,-1.1111111111111112,0.9908064516129031,1.0233773421237105,0.021129032258064517,17,0.9906451612903227,310,307.1,7.95,2.564516129032258
2015-01-12,-0.003174222637353706,0.017743344103388507,-0.0038462079440537067,0.0161109436945074,-0.003303202488693456,0.013879106269178487,-0.004483625844473339,0.01966565214074098,0.0116957257149781,0.012381033882515628,0.019051509126575775,0.015610573339887296,0.016287418457201865,0.015758489775356013,-16.666666666666664,1.041186440677966,1.0233773421237105,0.04576271186440678,17,1.0410169491525425,295,307.1,15.85,5.372881355932203
2015-01-12,-0.003174222637353706,0.017743344103388507,-0.0038462079440537067,0.0161109436945074,-0.003303202488693456,0.013879106269178487,-0.004483625844473339,0.01966565214074098,0.0116957257149781,0.012381033882515628,0.019051509126575775,0.015610573339887296,0.016287418457201865,0.015758489775356013,17.105263157894736,0.9908064516129031,1.0233773421237105,0.04241935483870968,45,0.9906451612903227,310,307.1,15.05,4.85483870967742
