date,close_mean,close_sd,open_mean,open_sd,high_mean,high_sd,low_mean,low_sd,close_lr_open_lr_cov,close_lr_high_lr_cov,close_lr_low_lr_cov,open_lr_high_lr_cov,open_lr_low_lr_cov,high_lr_low_lr_cov,change_oi,avg_atmError,ts_atr,prevOp,ttm,atmError,strike,spot,opPrice,percentage,yield03
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.006044291833319893,1.8266620660067897e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.0004690415759823429,0.009506839643120105,0.010609429767899876,0.0005291502622129182,0.00058309518948453,0.01195156893466293,20.60889929742389,0.966153846153846,1.014376771694521,0.02246153846153846,24,0.9623076923076924,325,312.75,6.0,1.8461538461538465,8.28
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.006044291833319893,1.8266620660067897e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.0004690415759823429,0.009506839643120105,0.010609429767899876,0.0005291502622129182,0.00058309518948453,0.01195156893466293,5.268490374873354,1.0129032258064516,1.014376771694521,0.046290322580645166,24,1.0088709677419354,310,312.75,12.55,4.048387096774194,8.28
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.006044291833319893,1.8266620660067897e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.0004690415759823429,0.009506839643120105,0.010609429767899876,0.0005291502622129182,0.00058309518948453,0.01195156893466293,-9.918319719953326,0.9968253968253968,1.014376771694521,0.03714285714285714,24,0.9928571428571428,315,312.75,10.0,3.1746031746031744,8.28
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.006044291833319893,1.8266620660067897e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.0004690415759823429,0.009506839643120105,0.010609429767899876,0.0005291502622129182,0.00058309518948453,0.01195156893466293,6.4642212868310285,0.98125,1.014376771694521,0.02921875,24,0.97734375,320,312.75,7.85,2.453125,8.28
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.006044291833319893,1.8266620660067897e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.0004690415759823429,0.009506839643120105,0.010609429767899876,0.0005291502622129182,0.00058309518948453,0.01195156893466293,-2.3041474654377883,1.0295081967213116,1.014376771694521,0.057704918032786885,24,1.0254098360655737,305,312.75,15.55,5.0983606557377055,8.28
2015-01-05,-0.0019944182806161947,0.0059674072173923065,0.006044291833319893,1.8266620660067897e-05,0.0028490105573188984,0.007572684905094995,0.0022479164388662376,0.009431281991202578,0.0004690415759823429,0.009506839643120105,0.010609429767899876,0.0005291502622129182,0.00058309518948453,0.01195156893466293,56.52173913043478,0.98125,1.014376771694521,0.05015625,52,0.97734375,320,312.75,14.15,4.421875,8.28
2015-01-06,-0.01531463338442999,0.019457549351238,-0.0026240529652993647,0.012258899850385677,-0.004152744974013818,0.011673882479949231,-0.013129363725645918,0.023069912812597557,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,30.76923076923077,1.0015322580645163,1.0252635681400586,0.07580645161290323,51,0.9674193548387096,310,299.9,13.3,4.290322580645162,8.39
2015-01-06,-0.01531463338442999,0.019457549351238,-0.0026240529652993647,0.012258899850385677,-0.004152744974013818,0.011673882479949231,-0.013129363725645918,0.023069912812597557,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,200.0,1.0706034482758622,1.0252635681400586,0.06396551724137932,23,1.0341379310344827,290,299.9,18.15,6.258620689655173,8.39
2015-01-06,-0.01531463338442999,0.019457549351238,-0.0026240529652993647,0.012258899850385677,-0.004152744974013818,0.011673882479949231,-0.013129363725645918,0.023069912812597557,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,12.5,1.0524576271186439,1.0252635681400586,0.06559322033898306,23,1.0166101694915253,295,299.9,15.45,5.2372881355932215,8.39
2015-01-06,-0.01531463338442999,0.019457549351238,-0.0026240529652993647,0.012258899850385677,-0.004152744974013818,0.011673882479949231,-0.013129363725645918,0.023069912812597557,0.018614510468986285,0.01802720166858961,0.025899227787715987,0.013498888843160388,0.02000149994375422,0.019860010070490902,41.796875,1.0349166666666667,1.0252635681400586,0.06383333333333333,23,0.9996666666666666,300,299.9,11.05,3.6833333333333336,8.39
