Change in OI,Close,Date,Expiry,High,LTP,Low,No. of contracts,Open,Open Int,Settle Price,Strike Price,Underlying Value,ttm
6225.0,169.65,2019-09-12,2019-09-19,240.0,164.8,157.9,282.0,240.0,12675.0,169.65,10850.0,10982.8,7.0
4275.0,143.9,2019-09-12,2019-09-26,212.6,144.4,134.8,714.0,209.0,54600.0,143.9,10950.0,10982.8,14.0
245925.0,117.15,2019-09-12,2019-09-26,181.0,114.9,109.55,56238.0,170.0,2269575.0,117.15,11000.0,10982.8,14.0
-28425.0,92.2,2019-09-12,2019-09-26,148.4,90.0,86.8,5554.0,133.1,84750.0,92.2,11050.0,10982.8,14.0
319275.0,71.6,2019-09-12,2019-09-26,119.0,68.55,65.85,69627.0,112.2,1667625.0,71.6,11100.0,10982.8,14.0
-137550.0,255.5,2019-09-12,2019-09-26,332.45,245.05,237.55,12372.0,323.65,627750.0,255.5,10800.0,10982.8,14.0
-5325.0,210.4,2019-09-12,2019-09-26,290.0,214.65,202.3,163.0,290.0,36675.0,210.4,10850.0,10982.8,14.0
327750.0,176.9,2019-09-12,2019-09-26,251.0,170.75,165.6,25157.0,230.8,1123200.0,176.9,10900.0,10982.8,14.0
-140175.0,39.0,2019-09-12,2019-09-26,70.9,37.0,35.35,72432.0,65.65,1925700.0,39.0,11200.0,10982.8,14.0
30825.0,54.6,2019-09-12,2019-09-26,93.25,52.95,49.35,6138.0,90.0,92250.0,54.6,11150.0,10982.8,14.0
546825.0,13.15,2019-09-12,2019-09-19,35.0,11.9,11.5,73956.0,34.0,1042125.0,13.15,11200.0,10982.8,7.0
2925.0,305.95,2019-09-13,2019-10-31,312.0,307.45,228.75,2561.0,250.45,808800.0,305.95,11000.0,11075.9,48.0
675.0,240.75,2019-09-13,2019-10-31,247.1,244.5,179.6,1137.0,192.75,79050.0,240.75,11100.0,11075.9,48.0
525.0,372.9,2019-09-13,2019-10-31,377.85,371.0,289.0,314.0,301.9,28275.0,372.9,10900.0,11075.9,48.0
109800.0,188.05,2019-09-13,2019-10-31,193.65,190.0,135.7,2901.0,150.5,1474725.0,188.05,11200.0,11075.9,48.0
150.0,164.95,2019-09-13,2019-10-10,179.9,150.0,150.0,2.0,179.9,225.0,164.95,11200.0,11075.9,27.0
2625.0,145.85,2019-09-13,2019-10-03,149.8,147.0,87.45,136.0,118.05,3075.0,145.85,11100.0,11075.9,20.0
5100.0,95.55,2019-09-13,2019-10-03,100.0,95.5,54.7,347.0,61.8,5925.0,95.55,11200.0,11075.9,20.0
5700.0,205.05,2019-09-13,2019-10-03,212.05,208.95,133.2,174.0,152.15,5700.0,205.05,11000.0,11075.9,20.0
75.0,294.6,2019-09-13,2019-12-26,294.6,294.6,281.5,5.0,281.5,5775.0,448.35,11200.0,11075.9,104.0
-3450.0,461.95,2019-09-13,2019-12-26,473.7,465.0,390.0,383.0,403.25,479775.0,461.95,11000.0,11075.9,104.0
75.0,620.0,2019-09-13,2020-03-26,700.0,620.0,620.0,2.0,700.0,75.0,796.45,11000.0,11075.9,195.0
0.0,1218.6,2019-09-13,2020-12-31,1220.0,1219.0,1125.0,40.0,1125.0,20250.0,1218.6,11000.0,11075.9,475.0
0.0,271.0,2019-09-13,2019-11-07,271.0,271.0,271.0,1.0,271.0,75.0,395.5,11000.0,11075.9,55.0
225.0,263.95,2019-09-13,2019-11-28,263.95,263.95,216.0,8.0,218.0,825.0,263.95,11200.0,11075.9,76.0
225.0,302.0,2019-09-13,2019-11-28,302.0,302.0,255.0,10.0,267.15,1350.0,413.4,11100.0,11075.9,76.0
300.0,385.0,2019-09-13,2019-11-28,385.95,385.0,385.0,4.0,385.95,300.0,528.05,10900.0,11075.9,76.0
7050.0,383.55,2019-09-13,2019-11-28,395.15,389.95,315.0,174.0,331.0,20775.0,383.55,11000.0,11075.9,76.0
518775.0,24.1,2019-09-13,2019-09-19,28.0,26.0,8.25,219739.0,13.85,1560900.0,24.1,11200.0,11075.9,6.0
387225.0,12.5,2019-09-13,2019-09-19,14.7,14.0,3.35,91728.0,9.8,670425.0,12.5,11250.0,11075.9,6.0
54075.0,207.1,2019-09-13,2019-09-19,218.45,215.1,105.65,56118.0,130.0,237600.0,207.1,10900.0,11075.9,6.0
137925.0,162.55,2019-09-13,2019-09-19,175.25,169.95,73.3,46986.0,73.3,216000.0,162.55,10950.0,11075.9,6.0
-313050.0,123.5,2019-09-13,2019-09-19,134.85,129.3,54.1,331123.0,72.9,1081425.0,123.5,11000.0,11075.9,6.0
-187200.0,89.0,2019-09-13,2019-09-19,99.6,95.0,36.0,180520.0,63.6,321225.0,89.0,11050.0,11075.9,6.0
127500.0,62.45,2019-09-13,2019-09-19,69.95,65.55,23.6,311276.0,34.5,1790925.0,62.45,11100.0,11075.9,6.0
325350.0,40.0,2019-09-13,2019-09-19,45.6,42.8,13.8,119365.0,35.0,684825.0,40.0,11150.0,11075.9,6.0
30600.0,83.35,2019-09-13,2019-09-26,89.9,86.0,43.2,7757.0,51.95,122850.0,83.35,11150.0,11075.9,13.0
669675.0,62.75,2019-09-13,2019-09-26,67.95,65.0,30.3,86506.0,40.2,2595375.0,62.75,11200.0,11075.9,13.0
-9975.0,43.15,2019-09-13,2019-09-26,48.3,44.6,20.25,7070.0,25.9,124875.0,43.15,11250.0,11075.9,13.0
-482175.0,171.05,2019-09-13,2019-09-26,180.25,174.2,98.3,93201.0,118.1,1787400.0,171.05,11000.0,11075.9,13.0
-7575.0,138.6,2019-09-13,2019-09-26,147.65,140.8,77.6,8247.0,93.3,77175.0,138.6,11050.0,11075.9,13.0
2625.0,109.3,2019-09-13,2019-09-26,116.5,111.6,58.1,77304.0,67.85,1670250.0,109.3,11100.0,11075.9,13.0
188625.0,243.4,2019-09-13,2019-09-26,254.0,246.85,152.15,32976.0,172.85,1311825.0,243.4,10900.0,11075.9,13.0
4200.0,206.4,2019-09-13,2019-09-26,215.0,209.85,125.05,2315.0,142.9,58800.0,206.4,10950.0,11075.9,13.0
75.0,135.65,2019-09-16,2019-10-03,135.65,135.65,135.65,1.0,135.65,225.0,135.65,11050.0,11003.5,17.0
15450.0,106.05,2019-09-16,2019-10-03,129.55,105.6,95.85,607.0,110.9,18525.0,106.05,11100.0,11003.5,17.0
75.0,199.0,2019-09-16,2019-10-17,199.0,199.0,199.0,1.0,199.0,75.0,202.9,11100.0,11003.5,31.0
9825.0,152.4,2019-09-16,2019-10-03,186.7,152.5,140.0,674.0,167.0,15525.0,152.4,11000.0,11003.5,17.0
225.0,278.45,2019-09-16,2019-10-03,299.05,278.45,278.35,5.0,294.9,300.0,304.7,10800.0,11003.5,17.0
4275.0,215.2,2019-09-16,2019-10-03,251.0,211.5,199.0,133.0,219.6,4275.0,215.2,10900.0,11003.5,17.0
68250.0,68.5,2019-09-16,2019-10-03,86.0,66.95,61.5,1897.0,65.0,74175.0,68.5,11200.0,11003.5,17.0
1800.0,336.45,2019-09-16,2019-11-28,373.65,334.0,320.3,54.0,343.0,22575.0,336.45,11000.0,11003.5,73.0
9300.0,410.15,2019-09-16,2019-12-26,442.0,408.0,395.1,408.0,428.7,489075.0,410.15,11000.0,11003.5,101.0
18750.0,250.8,2019-09-16,2019-10-31,288.2,249.3,237.0,3022.0,255.15,827550.0,250.8,11000.0,11003.5,45.0
8550.0,195.5,2019-09-16,2019-10-31,229.3,191.05,182.25,2379.0,200.0,87600.0,195.5,11100.0,11003.5,45.0
3225.0,316.05,2019-09-16,2019-10-31,355.5,311.95,296.4,559.0,325.0,31500.0,316.05,10900.0,11003.5,45.0
2850.0,380.65,2019-09-16,2019-10-31,426.15,375.75,364.15,257.0,385.0,54225.0,380.65,10800.0,11003.5,45.0
1800.0,229.9,2019-09-16,2019-11-28,252.0,230.0,208.0,54.0,235.0,2625.0,229.9,11200.0,11003.5,73.0
375.0,280.35,2019-09-16,2019-11-28,302.0,280.25,258.3,21.0,274.8,1725.0,280.35,11100.0,11003.5,73.0
33300.0,148.95,2019-09-16,2019-10-31,176.6,145.9,138.8,2649.0,151.05,1508025.0,148.95,11200.0,11003.5,45.0
468525.0,6.65,2019-09-16,2019-09-19,21.75,6.7,5.85,343652.0,12.5,2029425.0,6.65,11200.0,11003.5,3.0
251625.0,95.75,2019-09-16,2019-09-19,145.65,92.0,70.0,39556.0,90.0,467625.0,95.75,10950.0,11003.5,3.0
883500.0,65.45,2019-09-16,2019-09-19,109.7,62.35,56.0,360707.0,99.95,1964925.0,65.45,11000.0,11003.5,3.0
737850.0,41.85,2019-09-16,2019-09-19,78.75,40.15,35.85,251308.0,75.0,1059075.0,41.85,11050.0,11003.5,3.0
929400.0,25.3,2019-09-16,2019-09-19,54.95,24.55,20.1,455231.0,25.15,2720325.0,25.3,11100.0,11003.5,3.0
58875.0,13.45,2019-09-16,2019-09-19,35.5,13.25,11.7,217838.0,18.0,743700.0,13.45,11150.0,11003.5,3.0
17250.0,218.7,2019-09-16,2019-09-19,277.0,213.85,191.5,4316.0,225.9,63600.0,218.7,10800.0,11003.5,3.0
750.0,174.55,2019-09-16,2019-09-19,230.9,169.25,153.25,708.0,188.85,17250.0,174.55,10850.0,11003.5,3.0
53625.0,133.9,2019-09-16,2019-09-19,187.35,128.65,113.0,35423.0,129.3,291225.0,133.9,10900.0,11003.5,3.0
34650.0,51.2,2019-09-16,2019-09-26,76.0,49.8,46.0,11751.0,66.45,157500.0,51.2,11150.0,11003.5,10.0
505875.0,37.05,2019-09-16,2019-09-26,56.95,35.85,31.7,97601.0,40.5,3101250.0,37.05,11200.0,11003.5,10.0
280875.0,116.6,2019-09-16,2019-09-26,155.1,112.8,85.15,78880.0,85.15,2068275.0,116.6,11000.0,11003.5,10.0
75750.0,91.25,2019-09-16,2019-09-26,125.0,88.1,75.25,10038.0,102.1,152925.0,91.25,11050.0,11003.5,10.0
-525.0,255.15,2019-09-16,2019-09-26,306.95,251.35,232.4,4289.0,263.5,524025.0,255.15,10800.0,11003.5,10.0
-75.0,217.3,2019-09-16,2019-09-26,255.55,212.9,196.6,182.0,234.25,33600.0,217.3,10850.0,11003.5,10.0
23475.0,178.05,2019-09-16,2019-09-26,224.0,174.85,159.4,20904.0,178.75,1335300.0,178.05,10900.0,11003.5,10.0
305850.0,68.95,2019-09-16,2019-09-26,99.0,66.5,61.0,96366.0,73.1,1976100.0,68.95,11100.0,11003.5,10.0
21825.0,145.45,2019-09-16,2019-09-26,188.0,143.1,130.0,2494.0,169.4,80625.0,145.45,10950.0,11003.5,10.0
225.0,188.0,2019-09-17,2019-10-31,226.05,188.0,188.0,3.0,226.05,225.0,188.0,10950.0,10817.6,44.0
36825.0,211.7,2019-09-17,2019-10-31,300.4,217.5,203.5,1643.0,290.0,68325.0,211.7,10900.0,10817.6,44.0
119850.0,163.05,2019-09-17,2019-10-31,242.75,165.95,156.65,5767.0,232.2,947400.0,163.05,11000.0,10817.6,44.0
600.0,336.15,2019-09-17,2019-10-31,445.0,342.05,325.0,233.0,440.0,15750.0,336.15,10700.0,10817.6,44.0
18300.0,270.25,2019-09-17,2019-10-31,370.6,273.05,258.5,1827.0,362.0,72525.0,270.25,10800.0,10817.6,44.0
4050.0,88.3,2019-09-17,2019-10-03,164.4,91.2,84.35,190.0,164.4,4050.0,88.3,10950.0,10817.6,16.0
15750.0,163.85,2019-09-17,2019-10-03,230.0,166.0,153.75,402.0,230.0,16050.0,163.85,10800.0,10817.6,16.0
3825.0,131.4,2019-09-17,2019-10-03,203.2,131.15,130.0,95.0,203.2,3975.0,131.4,10850.0,10817.6,16.0
139050.0,107.95,2019-09-17,2019-10-03,206.0,111.45,102.0,3348.0,191.0,143325.0,107.95,10900.0,10817.6,16.0
0.0,226.5,2019-09-17,2019-10-03,302.0,229.0,216.25,12.0,299.9,0.0,226.5,10700.0,10817.6,16.0
93150.0,70.85,2019-09-17,2019-10-03,145.35,71.0,66.25,3949.0,142.9,108675.0,70.85,11000.0,10817.6,16.0
8550.0,313.05,2019-09-17,2019-12-26,405.0,318.0,306.75,588.0,395.4,497625.0,313.05,11000.0,10817.6,100.0
0.0,1050.75,2019-09-17,2020-12-31,1100.0,1053.0,1030.0,24.0,1100.0,20250.0,1050.75,11000.0,10817.6,471.0
75.0,216.6,2019-09-17,2019-11-14,216.6,216.6,216.6,1.0,216.6,75.0,284.15,11000.0,10817.6,58.0
450.0,302.0,2019-09-17,2019-11-28,322.65,302.0,295.0,12.0,320.0,750.0,380.0,10900.0,10817.6,72.0
75.0,492.9,2019-09-17,2019-11-28,492.9,492.9,492.9,1.0,492.9,75.0,355.55,10950.0,10817.6,72.0
1650.0,246.0,2019-09-17,2019-11-28,319.1,251.45,239.7,167.0,319.1,24225.0,246.0,11000.0,10817.6,72.0
75.0,358.0,2019-09-17,2019-11-28,433.5,358.0,343.8,6.0,433.5,825.0,358.0,10800.0,10817.6,72.0
25200.0,103.15,2019-09-17,2019-09-19,238.05,114.8,90.85,2930.0,238.05,27975.0,103.15,10750.0,10817.6,2.0
883275.0,70.7,2019-09-17,2019-09-19,205.0,74.0,60.45,89336.0,195.9,946875.0,70.7,10800.0,10817.6,2.0
943575.0,45.05,2019-09-17,2019-09-19,161.0,48.0,37.45,108250.0,150.45,960825.0,45.05,10850.0,10817.6,2.0
1639650.0,26.8,2019-09-17,2019-09-19,123.2,29.8,22.1,353018.0,114.15,1930875.0,26.8,10900.0,10817.6,2.0
225.0,183.05,2019-09-17,2019-09-19,223.65,177.55,177.55,5.0,223.65,225.0,183.05,10650.0,10817.6,2.0
804900.0,15.15,2019-09-17,2019-09-19,90.0,16.75,12.75,315913.0,84.75,1272525.0,15.15,10950.0,10817.6,2.0
1171125.0,8.5,2019-09-17,2019-09-19,59.95,8.5,7.25,619424.0,59.95,3136050.0,8.5,11000.0,10817.6,2.0
65775.0,142.7,2019-09-17,2019-09-19,298.25,148.0,127.85,5721.0,280.0,84525.0,142.7,10700.0,10817.6,2.0
1230225.0,44.6,2019-09-17,2019-09-26,108.75,45.5,40.25,170834.0,81.1,3298500.0,44.6,11000.0,10817.6,9.0
256125.0,129.3,2019-09-17,2019-09-26,242.5,132.0,119.6,27231.0,239.4,780150.0,129.3,10800.0,10817.6,9.0
93150.0,102.45,2019-09-17,2019-09-26,205.0,104.55,94.3,5274.0,191.3,126750.0,102.45,10850.0,10817.6,9.0
709125.0,79.0,2019-09-17,2019-09-26,168.55,81.45,72.35,83054.0,168.05,2044425.0,79.0,10900.0,10817.6,9.0
149475.0,59.85,2019-09-17,2019-09-26,136.65,61.6,54.75,15533.0,120.8,230100.0,59.85,10950.0,10817.6,9.0
150.0,303.5,2019-09-17,2019-09-26,356.1,303.5,303.5,2.0,356.1,2100.0,237.2,10650.0,10817.6,9.0
40875.0,192.35,2019-09-17,2019-09-26,327.0,198.05,180.0,4015.0,315.65,188400.0,192.35,10700.0,10817.6,9.0
3975.0,158.85,2019-09-17,2019-09-26,271.75,162.0,149.7,211.0,270.15,8025.0,158.85,10750.0,10817.6,9.0
300.0,231.2,2019-09-18,2019-10-03,265.0,231.2,221.6,11.0,249.65,300.0,231.2,10700.0,10840.65,15.0
2175.0,87.15,2019-09-18,2019-10-03,107.5,89.0,83.25,188.0,105.9,6225.0,87.15,10950.0,10840.65,15.0
2850.0,67.75,2019-09-18,2019-10-03,86.0,69.15,63.7,3271.0,80.0,111525.0,67.75,11000.0,10840.65,15.0
4350.0,54.55,2019-09-18,2019-10-03,68.5,55.15,52.0,208.0,64.15,7650.0,54.55,11050.0,10840.65,15.0
375.0,161.3,2019-09-18,2019-10-03,193.25,165.85,155.25,640.0,185.25,16425.0,161.3,10800.0,10840.65,15.0
900.0,107.55,2019-09-18,2019-10-03,132.5,109.7,101.25,2066.0,125.3,144225.0,107.55,10900.0,10840.65,15.0
600.0,101.4,2019-09-18,2019-10-10,114.0,101.4,97.9,13.0,107.55,600.0,101.4,11000.0,10840.65,22.0
2850.0,137.5,2019-09-18,2019-10-03,160.0,138.55,132.1,282.0,150.8,6825.0,137.5,10850.0,10840.65,15.0
225.0,240.0,2019-09-18,2019-10-31,268.25,240.0,240.0,5.0,240.0,225.0,240.0,10850.0,10840.65,43.0
375.0,195.0,2019-09-18,2019-10-31,208.0,195.0,193.0,8.0,193.0,600.0,253.0,10950.0,10840.65,43.0
-525.0,311.9,2019-09-18,2019-12-26,342.0,312.0,305.05,751.0,334.15,497100.0,311.9,11000.0,10840.65,99.0
75.0,1001.0,2019-09-18,2020-12-31,1065.0,1001.0,1001.0,4.0,1065.0,20325.0,1001.0,11000.0,10840.65,470.0
150.0,358.05,2019-09-18,2019-11-28,365.75,358.05,358.05,8.0,358.45,975.0,358.05,10800.0,10840.65,71.0
37200.0,160.85,2019-09-18,2019-10-31,184.0,163.0,155.8,5090.0,178.45,984600.0,160.85,11000.0,10840.65,43.0
5100.0,347.45,2019-09-18,2019-10-31,366.5,341.05,331.0,214.0,366.25,20850.0,347.45,10700.0,10840.65,43.0
23400.0,269.2,2019-09-18,2019-10-31,300.0,275.1,262.9,1391.0,288.25,95925.0,269.2,10800.0,10840.65,43.0
75.0,413.65,2019-09-18,2019-11-07,413.65,413.65,413.65,1.0,413.65,75.0,413.65,10850.0,10840.65,50.0
75.0,433.0,2019-09-18,2019-11-07,433.0,433.0,433.0,1.0,433.0,75.0,357.05,10800.0,10840.65,50.0
0.0,183.75,2019-09-18,2019-11-14,221.1,183.75,132.0,3.0,221.1,75.0,282.35,11000.0,10840.65,57.0
375.0,299.2,2019-09-18,2019-11-28,319.75,295.45,295.45,12.0,300.0,1125.0,299.2,10900.0,10840.65,71.0
-75.0,241.35,2019-09-18,2019-11-28,266.0,243.5,237.45,168.0,261.0,24150.0,241.35,11000.0,10840.65,71.0
49050.0,213.25,2019-09-18,2019-10-31,238.35,214.5,205.15,2740.0,229.4,117375.0,213.25,10900.0,10840.65,43.0
159600.0,36.25,2019-09-18,2019-09-19,85.0,40.0,28.25,307091.0,67.55,1120425.0,36.25,10850.0,10840.65,1.0
388200.0,17.5,2019-09-18,2019-09-19,45.0,18.85,12.6,555080.0,35.0,2319075.0,17.5,10900.0,10840.65,1.0
-30375.0,67.35,2019-09-18,2019-09-19,104.9,72.5,56.0,196432.0,93.4,916500.0,67.35,10800.0,10840.65,1.0
3675.0,106.95,2019-09-18,2019-09-19,145.35,115.5,93.1,11965.0,132.25,31650.0,106.95,10750.0,10840.65,1.0
2100.0,152.95,2019-09-18,2019-09-19,191.45,158.0,135.75,17634.0,175.0,86625.0,152.95,10700.0,10840.65,1.0
268575.0,6.8,2019-09-18,2019-09-19,24.95,6.9,4.6,367820.0,24.9,1541100.0,6.8,10950.0,10840.65,1.0
-180525.0,3.0,2019-09-18,2019-09-19,15.2,2.8,2.25,481461.0,12.75,2955525.0,3.0,11000.0,10840.65,1.0
284250.0,1.5,2019-09-18,2019-09-19,7.8,1.45,1.2,243698.0,6.85,1967475.0,1.5,11050.0,10840.65,1.0
1875.0,222.3,2019-09-18,2019-09-19,236.0,222.3,185.0,64.0,235.95,2100.0,222.3,10650.0,10840.65,1.0
190350.0,39.75,2019-09-18,2019-09-26,55.15,39.0,35.6,142396.0,51.6,3488850.0,39.75,11000.0,10840.65,8.0
15525.0,26.2,2019-09-18,2019-09-26,39.9,26.05,24.2,11965.0,38.05,288000.0,26.2,11050.0,10840.65,8.0
159600.0,129.05,2019-09-18,2019-09-26,160.0,134.15,119.65,42677.0,160.0,939750.0,129.05,10800.0,10840.65,8.0
131175.0,99.3,2019-09-18,2019-09-26,128.7,103.25,92.25,13891.0,119.65,257925.0,99.3,10850.0,10840.65,8.0
-8250.0,75.2,2019-09-18,2019-09-26,98.8,76.75,68.65,111568.0,97.35,2036175.0,75.2,10900.0,10840.65,8.0
432000.0,54.35,2019-09-18,2019-09-26,78.0,54.6,49.35,24596.0,70.95,662100.0,54.35,10950.0,10840.65,8.0
0.0,249.5,2019-09-18,2019-09-26,265.0,249.5,237.3,5.0,249.45,2100.0,244.6,10650.0,10840.65,8.0
-975.0,200.65,2019-09-18,2019-09-26,234.0,203.5,186.55,10048.0,220.0,187425.0,200.65,10700.0,10840.65,8.0
4575.0,159.8,2019-09-18,2019-09-26,193.35,166.0,151.0,307.0,173.0,12600.0,159.8,10750.0,10840.65,8.0
171000.0,187.55,2019-09-19,2019-10-31,252.0,183.55,177.05,7694.0,245.2,266925.0,187.55,10800.0,10704.8,42.0
1950.0,216.0,2019-09-19,2019-10-31,252.0,211.0,205.0,38.0,240.0,1950.0,216.0,10750.0,10704.8,42.0
1200.0,167.1,2019-09-19,2019-10-31,197.0,168.7,158.35,31.0,195.0,1425.0,167.1,10850.0,10704.8,42.0
131475.0,141.65,2019-09-19,2019-10-31,195.45,138.0,133.1,6860.0,195.1,248850.0,141.65,10900.0,10704.8,42.0
48375.0,241.45,2019-09-19,2019-10-31,317.0,240.45,229.65,1665.0,303.5,69225.0,241.45,10700.0,10704.8,42.0
300.0,274.15,2019-09-19,2019-10-03,312.0,276.4,257.85,10.0,300.0,450.0,274.15,10500.0,10704.8,14.0
28875.0,370.6,2019-09-19,2019-10-31,454.0,366.95,353.6,1379.0,453.0,159900.0,370.6,10500.0,10704.8,42.0
1125.0,187.05,2019-09-19,2019-10-03,235.0,184.9,182.65,24.0,235.0,1125.0,187.05,10600.0,10704.8,14.0
151650.0,128.2,2019-09-19,2019-10-03,190.0,125.4,116.35,5628.0,190.0,151950.0,128.2,10700.0,10704.8,14.0
0.0,92.85,2019-09-19,2019-10-10,148.55,92.85,92.85,2.0,148.55,0.0,161.75,10800.0,10704.8,21.0
300.0,87.05,2019-09-19,2019-10-10,99.0,87.05,80.0,4.0,99.0,300.0,87.05,10900.0,10704.8,21.0
900.0,166.6,2019-09-19,2019-10-10,216.1,167.0,160.0,12.0,216.1,900.0,166.6,10700.0,10704.8,21.0
30450.0,303.05,2019-09-19,2019-10-31,400.0,301.0,289.95,857.0,400.0,49800.0,303.05,10600.0,10704.8,42.0
0.0,208.0,2019-09-19,2019-11-07,208.0,208.0,208.0,1.0,208.0,75.0,285.45,10800.0,10704.8,49.0
150.0,379.95,2019-09-19,2019-12-26,400.0,360.0,360.0,3.0,400.0,150.0,379.95,10700.0,10704.8,98.0
75.0,270.1,2019-09-19,2019-12-26,270.1,270.1,270.1,1.0,270.1,75.0,399.95,10900.0,10704.8,98.0
7800.0,516.25,2019-09-19,2019-12-26,612.75,518.0,506.0,431.0,612.75,298575.0,516.25,10500.0,10704.8,98.0
286800.0,47.5,2019-09-19,2019-10-03,98.0,47.1,42.65,16716.0,98.0,431025.0,47.5,10900.0,10704.8,14.0
225.0,235.15,2019-09-19,2019-11-07,433.0,129.95,129.95,38.0,433.0,225.0,235.15,10700.0,10704.8,49.0
0.0,225.0,2019-09-19,2019-11-28,258.5,225.0,223.0,16.0,258.5,1125.0,225.0,10900.0,10704.8,70.0
600.0,326.7,2019-09-19,2019-11-28,330.0,322.0,322.0,11.0,325.1,675.0,326.7,10700.0,10704.8,70.0
1425.0,262.65,2019-09-19,2019-11-28,320.0,262.65,262.65,42.0,320.0,2400.0,360.3,10800.0,10704.8,70.0
75.0,455.0,2019-09-19,2019-11-28,455.0,455.0,455.0,1.0,455.0,150.0,528.35,10500.0,10704.8,70.0
750.0,390.0,2019-09-19,2019-11-28,400.0,390.0,390.0,10.0,400.0,750.0,467.85,10600.0,10704.8,70.0
37650.0,62.4,2019-09-19,2019-10-03,116.1,59.0,55.8,2114.0,116.0,44475.0,62.4,10850.0,10704.8,14.0
38400.0,102.3,2019-09-19,2019-10-03,145.65,101.25,92.0,1423.0,143.0,38400.0,102.3,10750.0,10704.8,14.0
3675.0,204.25,2019-09-19,2019-09-19,311.5,204.15,172.0,717.0,301.45,5775.0,0.0,10500.0,10704.8,0.0
2700.0,152.7,2019-09-19,2019-09-19,197.7,153.85,120.4,324.0,190.45,3450.0,0.0,10550.0,10704.8,0.0
53925.0,102.2,2019-09-19,2019-09-19,208.8,104.55,70.05,18315.0,207.4,65250.0,0.0,10600.0,10704.8,0.0
633825.0,0.05,2019-09-19,2019-09-19,16.95,0.05,0.05,477723.0,15.0,2952900.0,0.0,10900.0,10704.8,0.0
2700000.0,0.1,2019-09-19,2019-09-19,59.95,0.05,0.05,1020131.0,59.9,3616500.0,0.0,10800.0,10704.8,0.0
552600.0,79.0,2019-09-19,2019-10-03,141.7,77.2,71.0,19409.0,139.95,569025.0,79.0,10800.0,10704.8,14.0
97275.0,52.15,2019-09-19,2019-09-19,166.95,54.85,24.35,56532.0,166.95,99375.0,0.0,10650.0,10704.8,0.0
550950.0,5.8,2019-09-19,2019-09-19,144.0,4.85,2.25,700470.0,144.0,637575.0,0.0,10700.0,10704.8,0.0
2571975.0,0.2,2019-09-19,2019-09-19,98.0,0.05,0.05,840449.0,98.0,2603625.0,0.0,10750.0,10704.8,0.0
815400.0,0.1,2019-09-19,2019-09-19,29.95,0.05,0.05,664844.0,29.95,1935825.0,0.0,10850.0,10704.8,0.0
18975.0,236.2,2019-09-19,2019-09-26,337.25,234.55,213.55,3342.0,333.3,200100.0,236.2,10500.0,10704.8,7.0
3900.0,196.45,2019-09-19,2019-09-26,275.35,198.1,173.65,118.0,275.35,6300.0,196.45,10550.0,10704.8,7.0
470850.0,71.95,2019-09-19,2019-09-26,141.0,71.0,62.1,28738.0,141.0,483450.0,71.95,10750.0,10704.8,7.0
1011075.0,96.6,2019-09-19,2019-09-26,178.2,94.0,85.0,80050.0,174.5,1198500.0,96.6,10700.0,10704.8,7.0
171150.0,159.0,2019-09-19,2019-09-26,298.0,160.5,141.1,10843.0,298.0,271950.0,159.0,10600.0,10704.8,7.0
59625.0,125.4,2019-09-19,2019-09-26,197.7,126.25,109.3,1833.0,192.0,61725.0,125.4,10650.0,10704.8,7.0
465450.0,35.65,2019-09-19,2019-09-26,94.95,34.7,31.0,49778.0,94.95,723375.0,35.65,10850.0,10704.8,7.0
1945125.0,52.2,2019-09-19,2019-09-26,116.7,51.0,45.0,177063.0,111.0,2884875.0,52.2,10800.0,10704.8,7.0
713475.0,24.8,2019-09-19,2019-09-26,65.65,24.1,21.7,181677.0,64.0,2749650.0,24.8,10900.0,10704.8,7.0
1800.0,203.85,2019-09-20,2019-10-31,267.55,205.0,99.55,88.0,99.55,1875.0,203.85,11350.0,11274.2,41.0
99975.0,174.45,2019-09-20,2019-10-31,249.35,178.7,20.5,34011.0,21.4,457800.0,174.45,11400.0,11274.2,41.0
-33450.0,283.65,2019-09-20,2019-10-31,374.4,289.6,47.5,39433.0,51.15,1803525.0,283.65,11200.0,11274.2,41.0
-300.0,253.55,2019-09-20,2019-10-31,313.0,254.55,38.85,104.0,38.85,1950.0,253.55,11250.0,11274.2,41.0
314775.0,229.0,2019-09-20,2019-10-31,305.65,235.05,30.7,42795.0,33.0,731775.0,229.0,11300.0,11274.2,41.0
450.0,302.9,2019-09-20,2019-10-31,302.9,302.9,88.65,30.0,88.65,900.0,613.95,11050.0,11274.2,41.0
-51075.0,352.4,2019-09-20,2019-10-31,446.95,354.65,69.3,19897.0,83.05,213600.0,352.4,11100.0,11274.2,41.0
-1275.0,300.0,2019-09-20,2019-10-31,405.0,300.0,60.0,204.0,66.1,2100.0,300.0,11150.0,11274.2,41.0
0.0,316.0,2019-09-20,2019-11-07,316.0,316.0,280.15,2.0,280.15,75.0,574.15,11200.0,11274.2,48.0
900.0,154.7,2019-09-20,2019-10-31,215.7,151.0,99.85,31.0,99.85,1050.0,154.7,11450.0,11274.2,41.0
75.0,200.4,2019-09-20,2019-12-26,200.4,200.4,200.4,1.0,200.4,825.0,774.4,11300.0,11274.2,97.0
-75.0,256.9,2019-09-20,2019-11-28,321.0,255.0,58.25,250.0,62.0,10200.0,256.9,11400.0,11274.2,69.0
