date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,ttm,atmError,strike,spot,opPrice,percentage,yield03,Target
2015-01-29,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.0026890351950131,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,28.0,103.8095238095238,315.0,327.0,21.0,3.611150180779529,8.19,36
2015-01-29,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.0026890351950131,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,28.0,97.61194029850746,335.0,327.0,11.65,2.3246357009152483,8.19,23
2015-01-29,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.0026890351950131,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,28.0,99.0909090909091,330.0,327.0,13.7,2.6207182872416506,8.19,26
2015-01-29,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.0026890351950131,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,28.0,100.6153846153846,325.0,327.0,16.15,2.959844440064092,8.19,29
2015-01-29,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.0026890351950131,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,28.0,102.1875,320.0,327.0,18.55,3.2851257093180357,8.19,32
2015-01-29,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.0026890351950131,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,28.0,96.17647058823529,340.0,327.0,9.75,2.040172004597009,8.19,20
2015-01-30,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,27.0,102.98333333333332,300.0,308.95,21.55,3.7982759477598034,8.18,37
2015-01-30,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,27.0,96.546875,320.0,308.95,11.65,2.3978405793812088,8.18,23
2015-01-30,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,27.0,99.66129032258064,310.0,308.95,15.95,3.0303700164012755,8.18,30
2015-01-30,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.005388796526091121,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,27.0,98.07936507936508,315.0,308.95,13.75,2.711224090715559,8.18,27
2015-02-02,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,24.0,99.19354838709677,310.0,307.5,15.15,2.9266436310173964,8.25,29
2015-02-02,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,24.0,100.81967213114751,305.0,307.5,19.2,3.47366174401602,8.25,34
2015-02-02,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,24.0,97.61904761904762,315.0,307.5,12.75,2.5761460559802987,8.25,25
2015-02-02,-0.038430852758044885,-0.02839641499218532,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,24.0,102.5,300.0,307.5,20.3,3.647723885018745,8.25,36
2015-02-03,-0.038430852758044885,-0.0160361918326764,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,23.0,98.45901639344262,305.0,300.3,12.45,2.5909221562368856,8.18,25
2015-02-03,-0.038430852758044885,-0.0160361918326764,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,23.0,100.1,300.0,300.3,14.95,2.9655271826039367,8.18,29
2015-02-03,-0.038430852758044885,-0.0160361918326764,-0.015550570486324557,-0.010326970143966998,-0.004952956614872473,-0.004422291252323143,-0.0036732868475764656,-0.003223745407306825,-0.003184051420160125,-0.0008879361959551338,0.0005639774247602121,0.005352898160058773,0.005812401772938299,0.00865040169707453,0.009266896197511008,0.010516236553737807,0.010721422795848205,0.01691242058780762,0.033794336214651506,23.0,96.87096774193549,310.0,300.3,10.4,2.268767306004588,8.18,22
